Filename	Segment	WC	Analytic	Clout	Authentic	Tone	WPS	Sixltr	Dic	function	pronoun	ppron	i	we	you	shehe	they	ipron	article	prep	auxverb	adverb	conj	negate	verb	adj	compare	interrog	number	quant	affect	posemo	negemo	anx	anger	sad	social	family	friend	female	male	cogproc	insight	cause	discrep	tentat	certain	differ	percept	see	hear	feel	bio	body	health	sexual	ingest	drives	affiliation	achieve	power	reward	risk	focuspast	focuspresent	focusfuture	relativ	motion	space	time	work	leisure	home	money	relig	death	informal	swear	netspeak	assent	nonflu	filler	AllPunc	Period	Comma	Colon	SemiC	QMark	Exclam	Dash	Quote	Apostro	Parenth	OtherP
428p.txt	1	150	91.94	63.05	99.00	2.41	150.00	6.67	86.67	18.67	4.67	1.33	0.67	0.67	0.00	0.00	0.00	3.33	0.00	10.67	2.00	4.00	0.00	1.33	29.33	10.00	1.33	0.67	0.67	0.00	5.33	1.33	4.00	0.67	0.00	0.00	4.67	0.00	0.67	0.00	0.00	18.00	10.00	0.67	4.00	2.00	4.00	0.00	11.33	4.00	3.33	3.33	5.33	4.67	0.67	0.00	0.00	11.33	0.67	1.33	5.33	4.67	0.67	0.00	24.67	0.67	36.00	12.00	18.67	4.00	0.00	0.67	0.00	0.00	0.00	0.00	1.33	0.00	1.33	0.67	0.00	0.00	1.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.33
078p.txt	1	158	51.99	77.62	45.06	89.40	158.00	13.92	70.89	21.52	8.23	3.80	2.53	1.27	0.00	0.00	0.00	3.80	0.00	1.27	5.06	5.70	1.27	1.27	17.09	3.16	0.00	0.00	1.27	1.27	7.59	5.70	1.90	0.00	0.00	0.00	10.13	5.06	0.00	1.90	2.53	14.56	1.90	3.80	3.16	1.27	4.43	0.00	3.16	1.27	0.00	1.27	6.96	3.80	1.90	0.00	0.63	9.49	2.53	1.90	3.16	1.90	0.00	1.27	13.92	0.63	18.99	2.53	4.43	12.03	3.16	0.63	0.63	4.43	0.63	0.00	2.53	0.00	0.00	0.63	1.90	0.00	5.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.70
097p.txt	1	95	37.89	37.60	98.22	65.65	95.00	11.58	92.63	37.89	17.89	16.84	15.79	0.00	1.05	0.00	0.00	1.05	0.00	6.32	10.53	1.05	1.05	1.05	32.63	4.21	3.16	0.00	0.00	0.00	12.63	7.37	5.26	1.05	1.05	1.05	12.63	3.16	0.00	1.05	2.11	13.68	5.26	1.05	3.16	3.16	1.05	0.00	0.00	0.00	0.00	0.00	6.32	1.05	3.16	0.00	0.00	5.26	2.11	1.05	1.05	1.05	0.00	0.00	29.47	5.26	15.79	5.26	5.26	5.26	0.00	5.26	0.00	2.11	0.00	0.00	1.05	0.00	0.00	0.00	1.05	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26
214p.txt	1	129	52.27	59.18	77.74	90.10	129.00	13.95	76.74	24.81	6.98	3.88	1.55	0.00	0.00	0.00	2.33	3.10	0.78	1.55	3.88	11.63	0.00	0.00	9.30	3.10	1.55	0.00	3.88	1.55	3.88	3.88	0.00	0.00	0.00	0.00	7.75	0.00	0.00	0.78	0.78	13.18	0.78	0.00	1.55	5.43	2.33	3.88	12.40	2.33	9.30	0.78	3.88	3.10	0.78	0.00	0.00	3.10	0.00	2.33	3.10	0.00	0.00	0.00	7.75	0.78	20.93	4.65	4.65	13.18	0.00	13.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
644p.txt	1	95	97.38	89.66	98.87	99.00	95.00	11.58	82.11	17.89	1.05	1.05	1.05	0.00	0.00	0.00	0.00	0.00	0.00	12.63	1.05	4.21	0.00	0.00	12.63	10.53	3.16	0.00	0.00	0.00	17.89	13.68	4.21	0.00	0.00	3.16	13.68	5.26	0.00	0.00	0.00	3.16	0.00	3.16	0.00	0.00	0.00	0.00	9.47	2.11	3.16	4.21	3.16	2.11	1.05	0.00	0.00	5.26	3.16	0.00	2.11	0.00	0.00	0.00	12.63	1.05	33.68	8.42	16.84	6.32	0.00	2.11	0.00	0.00	0.00	2.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
351p.txt	1	81	94.33	54.90	79.42	1.00	81.00	9.88	81.48	8.64	2.47	1.23	1.23	0.00	0.00	0.00	0.00	1.23	0.00	4.94	1.23	0.00	0.00	0.00	20.99	9.88	1.23	0.00	6.17	2.47	12.35	2.47	9.88	1.23	0.00	4.94	2.47	0.00	0.00	0.00	0.00	8.64	1.23	0.00	1.23	1.23	4.94	0.00	11.11	7.41	1.23	1.23	12.35	12.35	0.00	0.00	0.00	12.35	1.23	0.00	1.23	6.17	3.70	1.23	19.75	2.47	24.69	8.64	6.17	9.88	1.23	1.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
701p.txt	1	198	25.19	99.00	1.00	99.00	198.00	8.08	92.42	29.80	18.18	11.11	1.01	3.54	6.57	0.00	0.00	7.07	0.00	0.51	8.59	2.53	0.00	1.52	22.73	12.12	0.51	0.51	1.01	0.51	22.22	21.72	0.51	0.00	0.51	0.00	22.22	0.00	1.01	0.00	0.00	7.58	0.51	0.00	3.54	3.03	2.53	0.00	6.06	5.56	0.51	0.00	10.10	0.00	0.00	0.00	1.52	14.14	13.13	0.00	0.51	0.51	0.00	2.53	20.20	0.00	4.55	0.51	1.01	3.03	7.58	3.03	7.58	22.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.54
594p.txt	1	189	61.31	91.54	30.79	55.71	189.00	9.52	78.31	24.34	7.94	7.41	4.23	0.00	1.59	0.53	1.06	0.53	0.53	3.70	7.41	4.76	1.06	0.00	21.16	5.82	1.06	0.00	1.59	1.59	5.82	3.70	2.12	0.00	0.53	0.00	16.93	2.12	0.00	1.59	4.76	7.94	2.12	2.12	1.59	0.00	1.59	0.53	8.99	1.59	4.23	2.12	0.53	0.00	0.53	0.00	0.53	6.88	0.53	0.53	3.17	2.65	0.00	1.59	15.34	2.12	13.23	4.23	5.82	4.23	1.59	5.29	0.00	2.65	0.00	0.00	4.23	0.00	1.06	2.12	2.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
081p.txt	1	274	85.98	64.26	97.19	91.25	274.00	6.20	81.75	16.79	1.82	1.82	0.73	1.09	0.00	0.00	0.00	0.00	0.00	10.22	2.19	0.36	10.22	1.46	24.09	0.73	1.09	0.00	0.00	0.00	6.20	5.11	1.09	0.00	0.73	0.36	5.11	0.00	0.00	0.00	0.00	13.50	1.46	10.95	0.36	0.36	0.36	0.36	4.01	1.09	0.00	2.92	4.74	1.46	0.36	0.00	0.00	44.16	4.01	0.00	11.31	10.58	18.25	0.00	23.36	0.00	30.29	0.00	0.73	29.56	0.00	0.00	0.00	0.00	0.00	0.00	1.82	0.00	0.00	1.82	1.09	0.00	2.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.55
828p.txt	1	139	40.09	33.30	53.88	1.00	139.00	17.99	71.22	27.34	9.35	6.47	5.76	0.00	0.72	0.00	0.00	2.88	0.00	4.32	8.63	5.04	0.72	5.04	22.30	4.32	2.88	0.72	0.72	2.88	7.91	1.44	6.47	0.72	5.04	0.00	8.63	1.44	0.00	0.00	2.88	13.67	4.32	0.00	2.88	0.00	5.04	1.44	4.32	2.16	1.44	0.72	0.72	0.72	0.00	0.00	0.00	11.51	1.44	1.44	5.04	4.32	0.00	2.88	15.83	0.72	12.95	0.72	4.32	7.91	2.16	0.00	0.00	0.00	0.00	0.00	1.44	1.44	0.00	0.00	0.00	0.00	4.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.32
202p.txt	1	168	27.87	93.91	30.01	59.59	168.00	8.93	75.60	32.74	11.31	9.52	0.00	0.00	0.00	3.57	5.95	1.79	0.60	1.79	12.50	4.17	1.19	2.38	22.62	5.95	2.38	0.00	0.00	0.00	5.36	3.57	1.79	0.00	0.00	1.19	20.24	2.38	0.00	0.60	7.14	13.10	2.38	2.98	1.19	1.79	2.98	2.38	2.38	0.60	0.60	1.19	3.57	0.00	1.19	0.00	0.60	6.55	1.79	0.60	2.98	0.60	0.60	0.00	14.88	1.79	17.86	5.36	3.57	10.12	2.38	2.38	1.79	0.00	0.00	0.60	0.00	0.00	0.00	0.00	0.00	0.00	14.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.88
717p.txt	1	135	88.08	50.00	82.75	67.75	135.00	12.59	65.93	5.93	1.48	0.74	0.00	0.00	0.00	0.00	0.74	0.74	0.00	0.74	2.22	0.00	0.74	0.74	16.30	11.85	7.41	0.00	0.00	0.00	3.70	2.96	0.74	0.00	0.00	0.00	1.48	0.00	0.00	0.00	0.74	2.96	0.74	1.48	0.00	0.00	0.00	0.74	8.15	3.70	1.48	0.74	2.22	2.22	0.00	0.00	0.00	11.11	0.00	0.00	3.70	7.41	0.00	0.74	14.81	0.74	25.19	2.22	17.78	4.44	0.00	1.48	0.74	0.00	2.96	11.11	1.48	0.00	0.00	0.74	0.74	0.00	0.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.74
347p.txt	1	51	74.42	94.15	66.34	99.00	51.00	3.92	98.04	23.53	9.80	3.92	1.96	0.00	0.00	1.96	0.00	5.88	0.00	5.88	5.88	1.96	0.00	0.00	27.45	7.84	1.96	5.88	1.96	1.96	15.69	15.69	0.00	0.00	0.00	0.00	19.61	1.96	0.00	0.00	3.92	13.73	1.96	0.00	3.92	1.96	3.92	1.96	7.84	5.88	0.00	1.96	5.88	1.96	1.96	0.00	0.00	17.65	5.88	1.96	5.88	3.92	0.00	1.96	23.53	0.00	23.53	3.92	1.96	19.61	0.00	0.00	0.00	3.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
193p.txt	1	254	87.67	70.94	29.20	25.77	254.00	14.57	57.09	21.26	5.51	2.36	0.00	0.79	0.39	0.39	0.79	3.15	2.36	5.91	5.51	0.79	0.00	1.18	16.93	5.51	1.57	0.00	0.39	1.18	4.72	2.36	2.36	0.39	0.00	1.18	8.27	1.57	0.00	1.97	0.00	11.42	2.76	1.18	2.36	0.79	1.57	2.76	4.33	0.00	2.36	1.57	3.15	1.97	1.97	0.00	2.36	8.27	1.57	0.79	3.94	1.57	0.39	1.18	14.57	1.57	14.96	3.54	8.66	2.36	1.18	3.94	0.79	0.79	0.00	0.00	0.39	0.00	0.00	0.00	0.00	0.39	3.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.94
469p.txt	1	77	82.64	50.00	98.27	74.18	77.00	20.78	77.92	24.68	9.09	1.30	1.30	0.00	0.00	0.00	0.00	7.79	0.00	9.09	0.00	5.19	2.60	0.00	11.69	6.49	3.90	1.30	0.00	0.00	5.19	3.90	1.30	0.00	0.00	0.00	1.30	0.00	0.00	0.00	0.00	10.39	0.00	1.30	1.30	0.00	7.79	0.00	14.29	3.90	3.90	5.19	9.09	7.79	0.00	0.00	1.30	7.79	2.60	1.30	3.90	1.30	1.30	0.00	11.69	1.30	33.77	9.09	12.99	15.58	0.00	0.00	0.00	1.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
039p.txt	1	294	72.48	96.14	87.46	6.69	294.00	2.72	86.39	28.91	5.78	4.42	3.40	0.00	1.02	0.00	0.00	1.36	0.00	8.16	8.50	2.38	0.00	4.08	24.15	4.08	0.68	0.00	1.70	2.04	9.18	2.72	4.42	0.00	1.02	0.68	29.59	3.40	0.00	0.34	0.00	18.71	2.04	3.06	6.12	2.04	0.68	5.44	2.04	1.02	1.02	0.00	1.70	0.00	0.68	0.00	0.00	4.42	3.06	0.34	0.34	1.02	0.00	0.34	22.11	2.38	23.13	2.04	2.72	18.37	0.00	1.36	0.68	0.00	0.00	0.00	4.08	0.00	0.34	0.34	2.72	0.00	5.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.44
890p.txt	1	96	38.60	14.87	99.00	65.25	96.00	6.25	93.75	36.46	26.04	16.67	15.62	0.00	0.00	1.04	0.00	9.38	0.00	6.25	2.08	3.12	0.00	0.00	23.96	2.08	2.08	0.00	2.08	0.00	6.25	4.17	2.08	0.00	0.00	0.00	5.21	0.00	0.00	2.08	0.00	10.42	0.00	0.00	6.25	3.12	1.04	0.00	3.12	0.00	2.08	1.04	1.04	1.04	0.00	0.00	0.00	6.25	0.00	0.00	0.00	6.25	0.00	1.04	20.83	1.04	29.17	8.33	19.79	1.04	3.12	0.00	6.25	3.12	0.00	0.00	4.17	0.00	0.00	0.00	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
486p.txt	1	140	52.71	85.81	99.00	38.47	140.00	5.71	85.71	32.86	5.00	5.00	2.86	2.14	0.00	0.00	0.00	0.00	0.00	7.14	5.00	15.00	0.71	1.43	20.00	0.71	0.00	0.00	0.00	0.71	7.86	4.29	3.57	0.71	2.14	0.71	13.57	0.00	0.00	0.00	0.00	9.29	4.29	0.71	0.00	1.43	2.14	0.71	2.86	2.14	0.00	0.71	0.71	0.71	0.00	0.00	0.00	13.57	2.14	6.43	7.86	3.57	0.00	0.71	30.71	1.43	37.86	10.71	12.14	15.00	1.43	3.57	0.71	0.00	0.00	0.71	11.43	0.00	0.00	0.00	0.00	0.00	2.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.14
255p.txt	1	142	93.90	66.38	99.00	25.77	142.00	10.56	88.03	28.87	4.23	1.41	0.70	0.00	0.00	0.00	0.70	2.82	0.00	14.79	9.15	0.70	0.00	0.00	36.62	13.38	10.56	0.00	3.52	0.70	9.86	4.93	4.93	0.00	2.11	2.11	4.93	0.70	0.70	0.70	0.00	10.56	6.34	0.70	1.41	2.82	0.70	0.00	2.82	0.70	0.00	1.41	4.23	3.52	0.00	0.70	0.00	11.27	0.70	1.41	7.04	2.11	0.00	0.00	23.94	3.52	37.32	6.34	19.01	11.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
605p.txt	1	267	87.46	77.30	24.47	25.77	267.00	11.24	65.54	17.60	4.12	3.37	1.50	1.12	0.00	0.37	0.37	0.75	1.50	4.87	4.87	1.50	0.00	0.75	22.85	5.99	2.62	0.37	2.25	0.75	4.49	2.25	2.25	0.75	0.00	1.12	10.11	1.50	0.37	0.00	4.12	8.99	2.25	1.50	2.62	0.37	0.75	1.50	11.24	4.87	3.75	2.25	4.87	2.25	1.12	0.00	1.50	9.74	1.12	1.87	2.25	4.12	1.87	0.75	15.73	0.75	14.61	6.37	3.75	5.24	0.37	1.50	0.00	0.00	0.00	0.75	1.50	0.00	1.50	0.00	0.00	0.00	2.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.25
310p.txt	1	115	75.47	99.00	7.07	99.00	115.00	5.22	93.04	27.83	11.30	11.30	0.87	0.87	9.57	0.00	0.00	0.00	0.00	8.70	4.35	2.61	0.87	0.87	23.48	6.09	3.48	0.00	0.87	0.87	26.09	20.87	5.22	0.00	0.00	3.48	34.78	9.57	0.00	0.00	0.00	14.78	0.87	2.61	7.83	0.00	2.61	1.74	1.74	0.00	0.00	1.74	16.52	1.74	0.87	0.00	0.00	22.61	16.52	0.87	2.61	2.61	1.74	0.00	20.87	0.87	16.52	5.22	9.57	1.74	0.00	0.00	0.00	0.00	0.00	0.00	2.61	0.00	0.87	0.00	1.74	0.00	2.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.61
740p.txt	1	190	42.26	33.68	67.26	74.74	190.00	4.21	68.42	29.47	5.26	4.74	4.21	0.00	0.53	0.00	0.00	0.53	2.11	1.58	10.53	5.26	0.00	6.32	24.21	1.58	1.58	1.05	2.11	1.05	3.68	3.16	0.53	0.00	0.00	0.00	10.53	0.00	2.63	2.11	0.00	20.00	4.21	5.79	2.11	3.16	1.58	4.74	4.21	2.63	1.58	0.00	1.05	0.53	0.00	0.00	0.00	2.11	0.53	0.53	0.53	0.53	0.00	1.05	22.11	1.58	12.63	1.58	7.37	3.68	0.00	0.00	0.53	0.00	0.53	0.00	2.11	0.00	0.53	0.00	1.05	0.53	19.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19.47
254p.txt	1	103	88.85	61.47	76.03	99.00	103.00	11.65	90.29	18.45	2.91	2.91	0.00	1.94	0.97	0.00	0.00	0.00	0.00	7.77	4.85	0.97	0.00	2.91	30.10	13.59	1.94	0.00	0.00	0.00	12.62	9.71	2.91	0.00	0.97	0.97	6.80	0.00	3.88	0.00	0.00	8.74	3.88	0.97	0.00	0.00	0.97	2.91	21.36	14.56	2.91	3.88	5.83	4.85	0.00	0.00	0.97	13.59	5.83	0.97	2.91	3.88	0.97	0.00	30.10	0.00	18.45	6.80	6.80	4.85	0.00	2.91	0.00	1.94	0.00	0.00	6.80	0.97	0.00	5.83	0.00	0.00	6.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.80
604p.txt	1	107	48.44	61.05	87.96	1.00	107.00	4.67	86.92	28.97	6.54	2.80	0.93	1.87	0.00	0.00	0.00	3.74	0.00	4.67	8.41	8.41	0.00	2.80	28.97	2.80	2.80	0.00	0.93	0.93	11.21	2.80	8.41	0.00	0.00	5.61	6.54	0.00	0.00	0.00	0.00	14.95	3.74	1.87	3.74	2.80	0.93	1.87	9.35	6.54	0.00	2.80	11.21	10.28	0.93	0.00	0.00	11.21	1.87	5.61	7.48	0.93	6.54	0.00	29.91	0.00	25.23	5.61	8.41	12.15	5.61	0.00	0.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.35
311p.txt	1	163	60.63	97.83	45.01	98.21	163.00	14.72	83.44	24.54	12.88	5.52	0.00	5.52	0.00	0.00	0.00	7.36	0.00	3.68	7.36	0.61	0.00	0.00	22.70	12.88	11.04	0.00	0.00	3.68	5.52	5.52	0.00	0.00	0.00	0.00	14.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.36	7.36	0.00	0.00	1.84	1.84	0.00	0.00	0.00	24.54	7.36	0.00	7.36	9.82	0.00	1.84	12.27	9.20	20.25	5.52	4.91	9.82	0.00	0.00	0.00	0.00	0.00	0.00	3.68	0.00	0.00	3.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
741p.txt	1	163	79.92	59.70	57.19	1.00	163.00	19.63	56.44	12.88	2.45	2.45	0.00	0.00	0.00	1.84	0.61	0.00	0.00	1.84	1.84	3.07	0.00	3.68	19.02	1.23	0.00	0.00	0.00	0.00	4.29	0.00	4.29	0.61	1.23	0.61	7.36	0.00	0.00	0.00	4.29	1.23	0.00	1.23	0.00	0.00	0.00	0.00	6.13	3.07	3.07	0.00	1.84	1.84	0.00	0.00	0.00	5.52	0.00	0.61	3.07	1.84	0.00	0.00	18.40	0.00	23.93	12.27	6.75	5.52	0.00	0.00	0.00	0.00	0.61	0.00	8.59	1.23	0.00	3.68	3.68	0.00	12.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.88
192p.txt	1	129	58.80	97.33	21.56	99.00	129.00	1.55	89.92	24.03	10.85	10.85	2.33	0.00	0.00	8.53	0.00	0.00	0.00	3.10	7.75	2.33	0.00	0.00	34.88	9.30	2.33	0.00	0.00	1.55	12.40	10.08	2.33	0.00	0.00	0.00	21.71	0.00	0.78	0.00	10.08	3.88	0.78	0.00	0.00	0.00	3.10	0.00	11.63	6.20	3.10	2.33	7.75	6.20	0.00	0.00	0.00	17.83	3.88	3.10	6.20	6.20	1.55	0.78	29.46	3.10	21.71	6.20	11.63	3.88	0.00	2.33	0.00	0.00	0.00	0.00	4.65	0.00	0.78	0.78	3.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
468p.txt	1	112	83.81	96.27	95.60	99.00	112.00	4.46	82.14	12.50	1.79	1.79	0.00	0.00	0.00	1.79	0.00	0.00	0.00	3.57	0.89	7.14	0.89	0.00	21.43	7.14	0.00	0.00	8.04	1.79	8.04	8.04	0.00	0.00	0.00	0.00	17.86	9.82	0.00	6.25	9.82	5.36	1.79	0.00	1.79	0.89	1.79	0.00	6.25	5.36	0.00	0.89	4.46	0.89	2.68	0.89	0.00	7.14	2.68	0.89	0.89	2.68	0.00	1.79	17.86	0.00	33.04	9.82	16.96	8.93	0.89	0.89	3.57	0.00	0.00	0.89	2.68	0.00	0.00	0.00	2.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
038p.txt	1	179	76.98	38.99	89.39	84.76	179.00	14.53	91.62	36.87	13.97	11.17	7.26	0.00	3.91	0.00	0.00	2.79	0.00	13.97	3.35	3.35	1.68	2.23	39.11	3.91	1.68	0.00	1.68	0.00	5.03	3.91	0.56	0.00	0.00	0.56	5.59	0.00	0.00	0.00	0.00	25.14	6.15	16.76	0.00	1.12	0.00	2.23	3.35	1.68	0.00	1.68	3.35	3.35	0.00	0.00	0.00	5.59	0.00	0.56	0.56	5.03	0.00	1.68	27.37	10.61	12.85	11.73	0.00	1.12	0.00	0.00	0.00	0.00	0.00	0.00	0.56	0.56	0.00	0.00	0.00	0.00	1.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.12
487p.txt	1	253	80.14	31.77	92.50	47.72	253.00	1.58	68.38	29.64	4.74	4.74	2.37	0.79	0.40	0.00	1.19	0.00	0.00	10.67	8.70	2.37	0.00	3.95	24.90	8.30	1.58	0.00	3.95	0.40	1.98	1.58	0.40	0.00	0.40	0.00	4.74	0.00	0.00	0.00	0.00	6.72	1.19	0.00	0.00	1.19	0.00	4.35	6.72	3.95	0.40	6.32	1.58	0.79	0.79	0.00	0.00	5.93	0.79	1.19	1.58	1.98	0.40	1.58	18.97	5.93	21.74	10.67	6.32	4.35	0.00	0.00	0.00	0.00	0.79	0.00	1.58	0.00	0.00	0.40	1.58	0.00	19.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	19.76
653p.txt	1	175	47.82	81.98	29.19	1.00	175.00	14.29	82.86	26.29	9.14	8.00	2.86	4.57	0.00	0.00	0.57	1.14	0.00	4.57	10.86	5.71	0.00	0.57	34.86	5.14	0.00	0.00	0.57	2.29	12.00	3.43	8.57	0.00	2.86	1.14	9.14	0.00	0.00	2.29	0.00	13.14	2.86	0.00	8.00	0.57	1.71	0.00	3.43	1.14	1.71	0.00	6.86	2.86	3.43	0.00	0.57	19.43	4.57	0.57	3.43	7.43	3.43	0.00	26.86	0.57	20.00	0.57	12.00	7.43	0.57	0.57	0.00	1.14	0.00	0.57	1.14	1.14	0.00	0.00	0.00	0.00	1.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.14
203p.txt	1	61	78.64	16.26	97.48	99.00	61.00	22.95	65.57	16.39	6.56	6.56	6.56	0.00	0.00	0.00	0.00	0.00	0.00	6.56	3.28	0.00	0.00	6.56	27.87	3.28	0.00	0.00	0.00	0.00	13.11	9.84	3.28	0.00	0.00	0.00	9.84	0.00	0.00	0.00	0.00	26.23	13.11	6.56	0.00	0.00	0.00	6.56	3.28	0.00	3.28	0.00	6.56	0.00	0.00	0.00	0.00	6.56	6.56	0.00	0.00	0.00	0.00	0.00	27.87	0.00	6.56	1.64	4.92	0.00	1.64	3.28	0.00	3.28	1.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
716p.txt	1	72	31.30	24.36	31.19	98.27	72.00	8.33	69.44	19.44	6.94	1.39	1.39	0.00	0.00	0.00	0.00	5.56	0.00	0.00	1.39	11.11	0.00	8.33	12.50	5.56	0.00	0.00	0.00	0.00	8.33	6.94	1.39	1.39	0.00	0.00	2.78	0.00	0.00	0.00	1.39	19.44	4.17	2.78	4.17	1.39	8.33	0.00	18.06	11.11	2.78	2.78	9.72	5.56	0.00	0.00	2.78	1.39	1.39	0.00	0.00	0.00	0.00	2.78	6.94	1.39	16.67	0.00	4.17	12.50	0.00	2.78	4.17	0.00	1.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.89
346p.txt	1	138	67.76	61.42	50.10	98.72	138.00	9.42	64.49	14.49	2.90	2.90	0.00	0.00	2.90	0.00	0.00	0.00	0.00	0.00	6.52	3.62	0.00	1.45	19.57	2.17	0.00	0.00	0.72	0.00	5.80	5.80	0.00	0.00	0.00	0.00	2.90	0.00	0.00	0.00	0.00	10.87	1.45	2.90	5.07	0.00	0.00	1.45	8.70	3.62	2.17	2.90	2.90	2.90	0.00	0.00	0.00	4.35	2.17	0.72	0.72	1.45	0.00	1.45	14.49	0.00	23.19	3.62	8.70	12.32	1.45	1.45	0.00	0.00	0.00	0.00	1.45	0.00	0.00	0.00	1.45	0.00	2.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.90
829p.txt	1	120	32.01	46.67	65.14	1.00	120.00	6.67	94.17	32.50	15.00	11.67	6.67	0.00	0.00	5.00	0.00	3.33	0.00	2.50	12.50	1.67	0.83	0.00	26.67	1.67	0.83	0.00	2.50	0.83	11.67	3.33	8.33	0.00	0.83	0.00	12.50	0.00	0.00	0.83	5.00	7.50	1.67	0.00	1.67	2.50	1.67	0.00	6.67	5.83	0.83	0.00	15.00	5.83	0.83	8.33	0.00	5.00	0.83	0.00	0.00	2.50	1.67	0.00	20.83	3.33	21.67	5.00	6.67	10.00	0.83	0.83	0.00	5.00	0.00	0.00	7.50	6.67	0.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
215p.txt	1	122	48.97	97.02	72.51	99.00	122.00	9.84	93.44	22.13	4.10	3.28	1.64	0.82	0.82	0.00	0.00	0.82	0.00	3.28	5.74	6.56	5.74	2.46	26.23	6.56	0.00	4.92	0.00	0.00	9.02	8.20	0.82	0.00	0.00	0.82	22.13	6.56	0.00	0.00	0.00	8.20	4.10	0.00	0.82	3.28	1.64	0.82	40.98	4.10	27.87	4.10	6.56	0.82	0.00	0.00	4.92	3.28	3.28	0.00	0.00	0.00	0.00	0.00	25.41	0.82	18.85	0.82	9.02	9.02	0.00	14.75	0.00	0.00	0.00	0.00	5.74	0.00	2.46	0.82	4.10	0.00	4.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.10
